replicon,replicon type,GC%,hitcount,best identity%
JBQSRJ010000004.1,plasmid,50.13518960957241,0,n/a
CP189067.1,chromosome,47.70090422739884,9,80.560
CP189068.1,chromosome,46.97776649008136,0,n/a
NZ_CP046745.1,chromosome,47.53413490275711,10,80.635
NZ_CP046746.1,chromosome,47.25105429573832,0,n/a
CP173745.1,chromosome,47.622120630017115,9,80.819
CP173747.1,chromosome,46.91530103983266,0,n/a
CP173746.1,plasmid,51.36610845638354,0,n/a
CM126314.1,chromosome,47.6245210305006,7,78.730
JBQSSE010000003.1,plasmid,44.81683112169672,0,n/a
JBQSSE010000002.1,plasmid,45.25812818115716,0,n/a
JBQSSE010000004.1,plasmid,50.13315513801948,0,n/a
CP028892.1,chromosome,47.806354469784125,10,80.516
CP028893.1,chromosome,46.81609306622315,0,n/a
CP171662.1,chromosome,47.711948293157995,9,80.560
CP171663.1,chromosome,46.92018141902397,0,n/a
CP013013.1,chromosome,47.08448129772823,0,n/a
CP013014.1,chromosome,47.80875077478076,8,80.711
NZ_CP178006.1,chromosome,47.600762393831516,7,78.807
NZ_CP178008.1,plasmid,44.82915393904952,0,n/a
NZ_CP178007.1,plasmid,50.13864306784661,0,n/a
NZ_CP178009.1,plasmid,45.27575442247659,0,n/a
CP104356.1,chromosome,47.819083115763725,9,80.591
CP104357.1,chromosome,46.95135754485679,0,n/a
NZ_CM129939.1,chromosome,47.693958575144,9,80.560
NZ_CM129940.1,chromosome,47.1743244518195,0,n/a
CP013303.1,chromosome,47.713576023426,8,80.560
CP013304.1,chromosome,46.9519339638154,0,n/a
CP053806.1,chromosome,47.78517533986155,10,80.560
CP053807.1,chromosome,46.69005018537931,0,n/a
NZ_CP184805.1,chromosome,48.03961920533813,10,80.635
NZ_CP184806.1,chromosome,47.062051191850905,0,n/a
CM126272.1,chromosome,47.62432193355865,7,78.730
JBQSQN010000003.1,plasmid,44.822749298648304,0,n/a
JBQSQN010000004.1,plasmid,45.265780730897006,0,n/a
JBQSQN010000002.1,plasmid,50.13215426185212,0,n/a
CP188999.1,chromosome,47.69721263260141,9,80.560
CP189000.1,chromosome,46.833251486016174,0,n/a
CP196685.1,chromosome,47.65669835512457,7,78.730
CP196687.1,plasmid,44.65879938429964,0,n/a
CP196686.1,plasmid,50.33507491284313,0,n/a
CP196688.1,plasmid,45.25965240919971,0,n/a
NZ_CM126266.1,chromosome,47.62341915452296,7,78.730
NZ_JBQSQH010000004.1,plasmid,44.818590407055055,0,n/a
NZ_JBQSQH010000003.1,plasmid,45.262829835861204,0,n/a
NZ_JBQSQH010000002.1,plasmid,50.131089268354955,0,n/a
NZ_CP177946.1,chromosome,47.649158179356384,7,78.730
NZ_CP177947.1,plasmid,44.63389731621937,0,n/a
NZ_CP177949.1,plasmid,50.15308691711149,0,n/a
NZ_CP177948.1,plasmid,45.27575442247659,0,n/a
CP189009.1,chromosome,47.697413515104905,9,80.560
CP189010.1,chromosome,46.83321032867772,0,n/a
NZ_CM126346.1,chromosome,47.62298723274973,7,78.730
NZ_JBQSTI010000004.1,plasmid,44.81991555442206,0,n/a
NZ_JBQSTI010000002.1,plasmid,45.24130773222626,0,n/a
NZ_JBQSTI010000003.1,plasmid,50.130137995383784,0,n/a
NZ_CP177802.1,chromosome,47.60740052440477,7,78.730
NZ_CP177804.1,plasmid,44.80770323240357,0,n/a
NZ_CP177803.1,plasmid,50.16585964808048,0,n/a
NZ_CP177805.1,plasmid,45.27575442247659,0,n/a
CP189202.1,chromosome,47.70207395912792,9,80.560
CP189203.1,chromosome,46.83338779511478,0,n/a
CP166966.1,chromosome,47.61935280324538,6,78.807
CP166968.1,plasmid,44.832147937411094,0,n/a
CP166967.1,plasmid,50.22866645878806,0,n/a
CP166969.1,plasmid,45.26534859521332,0,n/a
CP189063.1,chromosome,47.70090274119156,9,80.560
CP189064.1,chromosome,46.97777219688265,0,n/a
CM126307.1,chromosome,47.62385476269018,7,78.730
JBQSRX010000002.1,plasmid,44.82138049285097,0,n/a
JBQSRX010000003.1,plasmid,45.27187985499741,0,n/a
JBQSRX010000004.1,plasmid,50.13758132038758,0,n/a
CP045154.1,chromosome,47.640294895911026,6,78.730
CP045156.1,plasmid,44.633427662864314,0,n/a
CP045155.1,plasmid,50.15410027597043,0,n/a
CP045157.1,plasmid,45.271043595879725,0,n/a
CM126330.1,chromosome,47.624257690933575,7,78.730
JBQSST010000004.1,plasmid,44.820892138525195,0,n/a
JBQSST010000002.1,plasmid,45.27950310559007,0,n/a
JBQSST010000003.1,plasmid,50.131063528995966,0,n/a
CP064350.1,chromosome,47.65103475861602,9,80.560
CP064351.1,chromosome,46.920435074265704,0,n/a
CM126266.1,chromosome,47.62341915452296,7,78.730
JBQSQH010000004.1,plasmid,44.818590407055055,0,n/a
JBQSQH010000003.1,plasmid,45.262829835861204,0,n/a
JBQSQH010000002.1,plasmid,50.131089268354955,0,n/a
NZ_CP159790.1,chromosome,47.83987082274851,8,80.560
NZ_CP159791.1,chromosome,46.984491565741756,0,n/a
CP177946.1,chromosome,47.649158179356384,7,78.730
CP177947.1,plasmid,44.63389731621937,0,n/a
CP177949.1,plasmid,50.15308691711149,0,n/a
CP177948.1,plasmid,45.27575442247659,0,n/a
NZ_CP196685.1,chromosome,47.65669835512457,7,78.730
NZ_CP196687.1,plasmid,44.65879938429964,0,n/a
NZ_CP196686.1,plasmid,50.33507491284313,0,n/a
NZ_CP196688.1,plasmid,45.25965240919971,0,n/a
CP189186.1,chromosome,47.68085191901044,8,80.560
CP189187.1,chromosome,46.83332668030074,0,n/a
CP184805.1,chromosome,48.03961920533813,10,80.635
CP184806.1,chromosome,47.062051191850905,0,n/a
NZ_CM126272.1,chromosome,47.62432193355865,7,78.730
NZ_JBQSQN010000003.1,plasmid,44.822749298648304,0,n/a
NZ_JBQSQN010000004.1,plasmid,45.265780730897006,0,n/a
NZ_JBQSQN010000002.1,plasmid,50.13215426185212,0,n/a
CP188846.1,chromosome,47.699995652073,9,80.560
CP188847.1,chromosome,46.829479873251486,0,n/a
NZ_CP053806.1,chromosome,47.78517533986155,10,80.560
NZ_CP053807.1,chromosome,46.69005018537931,0,n/a
CP188935.1,chromosome,47.699877473255306,9,80.560
CP188936.1,chromosome,46.8400802430729,0,n/a
NZ_CP175806.1,chromosome,47.988531443882735,10,80.516
NZ_CP175807.1,chromosome,46.80684403708615,0,n/a
NZ_CM126307.1,chromosome,47.62385476269018,7,78.730
NZ_JBQSRX010000002.1,plasmid,44.82138049285097,0,n/a
NZ_JBQSRX010000003.1,plasmid,45.27187985499741,0,n/a
NZ_JBQSRX010000004.1,plasmid,50.13758132038758,0,n/a
NZ_CM126330.1,chromosome,47.624257690933575,7,78.730
NZ_JBQSST010000004.1,plasmid,44.820892138525195,0,n/a
NZ_JBQSST010000002.1,plasmid,45.27950310559007,0,n/a
NZ_JBQSST010000003.1,plasmid,50.131063528995966,0,n/a
NZ_CP064350.1,chromosome,47.65103475861602,9,80.560
NZ_CP064351.1,chromosome,46.920435074265704,0,n/a
CM126346.1,chromosome,47.62298723274973,7,78.730
JBQSTI010000004.1,plasmid,44.81991555442206,0,n/a
JBQSTI010000002.1,plasmid,45.24130773222626,0,n/a
JBQSTI010000003.1,plasmid,50.130137995383784,0,n/a
CP177802.1,chromosome,47.60740052440477,7,78.730
CP177804.1,plasmid,44.80770323240357,0,n/a
CP177803.1,plasmid,50.16585964808048,0,n/a
CP177805.1,plasmid,45.27575442247659,0,n/a
NZ_CM126347.1,chromosome,47.6244310920295,7,78.730
NZ_JBQSTK010000003.1,plasmid,44.815119378438155,0,n/a
NZ_JBQSTK010000004.1,plasmid,45.24896265560166,0,n/a
NZ_JBQSTK010000002.1,plasmid,50.134156289620336,0,n/a
CM126258.1,chromosome,47.64404413428148,7,78.744
JBQSPZ010000002.1,plasmid,44.79555221467372,0,n/a
JBQSPZ010000003.1,plasmid,38.388888888888886,0,n/a
JBQSPZ010000005.1,plasmid,45.271043595879725,0,n/a
JBQSPZ010000004.1,plasmid,50.13421960884571,0,n/a
CP046736.1,chromosome,47.6433405287642,10,80.635
CP046735.1,chromosome,47.071815769688705,0,n/a
CM126306.1,chromosome,47.623505845018144,7,78.730
JBQSRW010000004.1,plasmid,44.81434240362812,0,n/a
JBQSRW010000003.1,plasmid,45.25812818115716,0,n/a
JBQSRW010000002.1,plasmid,50.13114850726475,0,n/a
CP009715.1,chromosome,47.64254303482345,7,78.830
CP009713.1,plasmid,44.889311535933544,0,n/a
CP009714.1,plasmid,52.007913390712716,0,n/a
CM126273.1,chromosome,47.62506873121623,7,78.730
JBQSQO010000004.1,plasmid,44.825338340537094,0,n/a
JBQSQO010000002.1,plasmid,45.26928675400291,0,n/a
JBQSQO010000003.1,plasmid,50.1331368214198,0,n/a
CP189053.1,chromosome,47.70090125498237,9,80.560
CP189054.1,chromosome,46.977583369603906,0,n/a
CP189102.1,chromosome,47.47548898077456,9,80.560
NZ_CP064122.2,chromosome,47.65770629134119,7,78.830
CM127079.1,chromosome,47.62436929327725,7,78.730
JBQSQV010000003.1,plasmid,44.818590407055055,0,n/a
JBQSQV010000002.1,plasmid,45.27027027027027,0,n/a
JBQSQV010000004.1,plasmid,50.128638202600264,0,n/a
CP189003.1,chromosome,47.69549648822181,9,80.560
CP189004.1,chromosome,46.83307401809884,0,n/a
CP188910.1,chromosome,47.70015966482156,9,80.560
CP188911.1,chromosome,46.84089753451805,0,n/a
CP151619.1,chromosome,47.59357683379157,7,78.830
CP151621.1,plasmid,44.64311843375962,0,n/a
CP151620.1,plasmid,50.160542276132716,0,n/a
CP151622.1,plasmid,45.270059319388075,0,n/a
CP189120.1,chromosome,47.474025821740966,9,80.560
NZ_CM126306.1,chromosome,47.623505845018144,7,78.730
NZ_JBQSRW010000004.1,plasmid,44.81434240362812,0,n/a
NZ_JBQSRW010000003.1,plasmid,45.25812818115716,0,n/a
NZ_JBQSRW010000002.1,plasmid,50.13114850726475,0,n/a
NZ_CP028894.1,chromosome,47.6511180082611,9,80.560
NZ_CP028895.1,chromosome,46.920889334008486,0,n/a
NZ_LT992486.1,chromosome,47.684572760050806,9,80.560
NZ_LT992487.1,chromosome,46.950072190174716,0,n/a
NZ_CM126258.1,chromosome,47.64404413428148,7,78.744
NZ_JBQSPZ010000002.1,plasmid,44.79555221467372,0,n/a
NZ_JBQSPZ010000003.1,plasmid,38.388888888888886,0,n/a
NZ_JBQSPZ010000005.1,plasmid,45.271043595879725,0,n/a
NZ_JBQSPZ010000004.1,plasmid,50.13421960884571,0,n/a
CM126347.1,chromosome,47.6244310920295,7,78.730
JBQSTK010000003.1,plasmid,44.815119378438155,0,n/a
JBQSTK010000004.1,plasmid,45.24896265560166,0,n/a
JBQSTK010000002.1,plasmid,50.134156289620336,0,n/a
NZ_CP013315.1,chromosome,47.83156114262076,10,80.560
NZ_CP013316.1,chromosome,46.90475415552714,0,n/a
NZ_CM127079.1,chromosome,47.62436929327725,7,78.730
NZ_JBQSQV010000003.1,plasmid,44.818590407055055,0,n/a
NZ_JBQSQV010000002.1,plasmid,45.27027027027027,0,n/a
NZ_JBQSQV010000004.1,plasmid,50.128638202600264,0,n/a
CP189240.1,chromosome,47.70212227282496,9,80.560
CP189241.1,chromosome,46.833344318512005,0,n/a
CP064122.2,chromosome,47.65770629134119,7,78.830
CP188842.1,chromosome,47.69979760585809,9,80.560
CP188843.1,chromosome,46.829343792516696,0,n/a
CP188848.1,chromosome,47.699883488747055,9,80.560
CP188849.1,chromosome,46.829398947720605,0,n/a
NZ_CP045258.1,chromosome,47.646492098165766,7,78.730
NZ_CP045260.1,plasmid,44.63458946257985,0,n/a
NZ_CP045259.1,plasmid,50.168343499960386,0,n/a
NZ_CP045262.1,plasmid,45.27575442247659,0,n/a
NZ_CP045261.1,plasmid,50.2384597268017,0,n/a
CP189264.1,chromosome,47.47423193866341,9,80.560
NZ_CM126273.1,chromosome,47.62506873121623,7,78.730
NZ_JBQSQO010000004.1,plasmid,44.825338340537094,0,n/a
NZ_JBQSQO010000002.1,plasmid,45.26928675400291,0,n/a
NZ_JBQSQO010000003.1,plasmid,50.1331368214198,0,n/a
CP177852.1,chromosome,47.60874635594125,7,78.730
CP177855.1,plasmid,44.80573004007618,0,n/a
CP177854.1,plasmid,50.1884446516688,0,n/a
CP177853.1,plasmid,45.27575442247659,0,n/a
CM129937.1,chromosome,47.81172324294418,10,80.560
CM129938.1,chromosome,46.95187615005626,0,n/a
CP178013.1,chromosome,47.64792357731743,7,78.830
CP178015.1,plasmid,44.62741208558801,0,n/a
CP178014.1,plasmid,50.16200148625217,0,n/a
CP178017.1,plasmid,45.271043595879725,0,n/a
CP178016.1,plasmid,50.235488048981516,0,n/a
NZ_AP040272.1,chromosome,47.4720161420893,9,80.635
NZ_CP084343.1,chromosome,47.63921169366363,6,78.807
NZ_CP084344.1,plasmid,45.26854219948849,0,n/a
NZ_CP084345.1,plasmid,44.8989849629309,0,n/a
NZ_CP084346.1,plasmid,49.681906752868,0,n/a
NZ_CP178018.1,chromosome,47.64354994685995,6,78.830
NZ_CP178020.1,plasmid,44.832294956046766,0,n/a
NZ_CP178019.1,plasmid,50.228139648488245,0,n/a
CP188953.1,chromosome,47.70000372680798,9,80.560
CP188954.1,chromosome,46.83333843913008,0,n/a
CP162008.1,chromosome,47.62447552241936,8,80.560
CP162009.1,chromosome,47.05210704212572,0,n/a
NZ_CP132180.1,chromosome,47.66981499099311,8,80.560
NZ_CP132181.1,chromosome,47.01707697841176,0,n/a
CP090378.1,chromosome,47.68222509562279,8,80.560
CP090379.1,chromosome,46.9538133946545,0,n/a
CP090380.1,plasmid,47.38445045440148,0,n/a
CP177914.1,chromosome,47.64866451543773,7,78.730
CP177917.1,plasmid,44.633427662864314,0,n/a
CP177915.1,plasmid,50.15409406788196,0,n/a
CP177916.1,plasmid,45.271043595879725,0,n/a
CM126351.1,chromosome,47.62411021018018,7,78.730
JBQSTM010000002.1,plasmid,44.81443678943041,0,n/a
JBQSTM010000004.1,plasmid,45.262829835861204,0,n/a
JBQSTM010000003.1,plasmid,50.13263120664925,0,n/a
AE003852.1,chromosome,47.69483062149186,8,80.560
AE003853.1,chromosome,46.913546858898734,0,n/a
CP084343.1,chromosome,47.63921169366363,6,78.807
CP084344.1,plasmid,45.26854219948849,0,n/a
CP084345.1,plasmid,44.8989849629309,0,n/a
CP084346.1,plasmid,49.681906752868,0,n/a
CP178018.1,chromosome,47.64354994685995,6,78.830
CP178020.1,plasmid,44.832294956046766,0,n/a
CP178019.1,plasmid,50.228139648488245,0,n/a
AP040272.1,chromosome,47.4720161420893,9,80.635
NZ_CP177852.1,chromosome,47.60874635594125,7,78.730
NZ_CP177855.1,plasmid,44.80573004007618,0,n/a
NZ_CP177854.1,plasmid,50.1884446516688,0,n/a
NZ_CP177853.1,plasmid,45.27575442247659,0,n/a
NZ_CP046844.1,chromosome,47.64875967652316,9,80.560
NZ_CP046845.1,chromosome,46.920986323280324,0,n/a
NZ_CM129937.1,chromosome,47.81172324294418,10,80.560
NZ_CM129938.1,chromosome,46.95187615005626,0,n/a
NZ_CP178013.1,chromosome,47.64792357731743,7,78.830
NZ_CP178015.1,plasmid,44.62741208558801,0,n/a
NZ_CP178014.1,plasmid,50.16200148625217,0,n/a
NZ_CP178017.1,plasmid,45.271043595879725,0,n/a
NZ_CP178016.1,plasmid,50.235488048981516,0,n/a
CP189262.1,chromosome,47.47410201751249,9,80.560
CP013311.1,contig/unkown,47.79499533279461,11,80.560
CP013312.1,chromosome,46.844032976846314,0,n/a
CP189027.1,chromosome,47.69733266792285,9,80.560
CP189028.1,chromosome,46.83318449093113,0,n/a
CP045149.1,chromosome,47.579624993703554,7,78.730
CP045151.1,plasmid,44.643928419882066,0,n/a
CP045150.1,plasmid,50.168343499960386,0,n/a
CP045153.1,plasmid,45.27575442247659,0,n/a
CP045152.1,plasmid,50.24124742571344,0,n/a
NZ_CP177914.1,chromosome,47.64866451543773,7,78.730
NZ_CP177917.1,plasmid,44.633427662864314,0,n/a
NZ_CP177915.1,plasmid,50.15409406788196,0,n/a
NZ_CP177916.1,plasmid,45.271043595879725,0,n/a
NZ_CM126351.1,chromosome,47.62411021018018,7,78.730
NZ_JBQSTM010000002.1,plasmid,44.81443678943041,0,n/a
NZ_JBQSTM010000004.1,plasmid,45.262829835861204,0,n/a
NZ_JBQSTM010000003.1,plasmid,50.13263120664925,0,n/a
NZ_CP151623.1,chromosome,47.581940893477444,7,78.830
NZ_CP151625.1,plasmid,44.642308423932924,0,n/a
NZ_CP151624.1,plasmid,50.16201753951345,0,n/a
NZ_CP151626.1,plasmid,45.27575442247659,0,n/a
NZ_CP090378.1,chromosome,47.68222509562279,8,80.560
NZ_CP090379.1,chromosome,46.9538133946545,0,n/a
NZ_CP090380.1,plasmid,47.38445045440148,0,n/a
CP016324.1,chromosome,47.8400953455439,10,80.560
CP016325.1,chromosome,46.82725143407346,0,n/a
CP132180.1,chromosome,47.66981499099311,8,80.560
CP132181.1,chromosome,47.01707697841176,0,n/a
